barkod,miktar,markalar,alerjenler,eser_miktarlar,icerik_sayisi,nutriscore_notu,nova_grubu,yesil_skor_notu,palmiye_yagi_icermez,vejetaryen,vegan_durumu,enerji_kcal,yag_g,doymus_yag_g,karbonhidrat_g,seker_g,lif_g,protein_g,tuz_g,alkol_yuzde,meyve_sebze_baklagil_yuzde,birim,kategori_listesi,etiketler_listesi
3021769505602,90.0,materne,[],[],7.0,A,4.0,A,True,True,yes,61.0,0.6,0.2,13.0,11.0,1.2,0.5,0.01,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Desserts', 'Fruits based foods', 'Compotes', 'Apple compotes', 'Applesauces', 'Compotes to drink', 'Fruits desserts', 'fr:Compotes sans sucres']","['No gluten', 'No artificial flavors', 'No preservatives', 'Source of fibre', 'Apples from France', 'Green Dot', 'Made in France', 'Natural flavors', 'No added sugar', 'No colorings', 'Nutriscore', 'Nutriscore Grade A', 'fr:Origine France', 'Triman']"
6111271800054,8.0,idna,[],[],2.0,A,,,False,True,yes,,,,,,,,0.03575,,,l,"['Beverages and beverages preparations', 'Beverages', 'Waters', 'Spring waters']",[]
6111035502941,,les eaux minérales d’oulmes,[],[],1.0,A,1.0,,True,True,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,,0.0,,"['Beverages and beverages preparations', 'Beverages', 'Carbonated drinks', 'Waters', 'Spring waters', 'Mineral waters', 'Carbonated waters', 'Natural mineral waters', 'Carbonated mineral waters']",[]
3229820019192,500.0,bjorg,"['Gluten', 'Sesame seeds', 'fr:avoine', 'fr:avoine']","['Nuts', 'Soybeans']",9.0,A,3.0,A,True,True,yes,196.0,2.9,0.4,32.0,2.0,11.0,5.0,1.1,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Breads', 'Wholemeal breads', 'fr:Pain complet 3 céréales']","['Organic', 'EU Organic', 'Non-EU Agriculture', 'Source of fibre', 'Certified B Corporation', 'DE-ÖKO-001', 'EU Agriculture', 'EU/non-EU Agriculture', 'FR-BIO-01', 'Green Dot', 'High fibres', 'Made in Germany', 'Phosphore source', 'Planet-Score', 'Planet-Score Grade A', 'AB Agriculture Biologique', 'Triman']"
3095757697105,160.0,fleury michon,['Celery'],[],16.0,A,4.0,,True,False,no,103.0,1.9,0.5,0.5,0.5,0.5,21.0,1.4,,2.1375,g,"['Meats and their products', 'Prepared meats', 'Chicken and its products', 'Prepared poultry meats', 'fr:Charcuteries cuites', 'Poultry hams', 'Prepared chicken meats', 'Cooked chicken breast slices']","['Low or no salt', 'Low salt', 'No gluten', 'Reduced salt', '25% less salt', 'Nutriscore', 'Nutriscore Grade B', 'fr:100% filet', 'fr:Alimentation minérale & végétale', 'fr:Alimentation végétale minérale et vitamines']"
3760049798845,500.0,la boulangère,['Gluten'],"['Mustard', 'Sesame seeds', 'Soybeans']",18.0,A,4.0,B,True,True,yes,274.0,9.1,1.0,33.0,2.2,6.0,12.0,0.93,0.0,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Breads', 'Sliced breads', 'Multigrain sliced breads', ""fr:Pain de mie à la farine d'avoine"", 'fr:Pain de mie à la farine de blé']","['Fair trade', 'No added sugar', 'Nutriscore', 'Nutriscore Grade A', 'Agri-Éthique France']"
6111035003509,1.5,bahia,[],[],1.0,A,1.0,,True,True,yes,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,l,"['Beverages and beverages preparations', 'Beverages', 'Waters', 'Spring waters', 'Boissons  Eaux  Eaux de sources  Eaux de table']",[]
8076809513722,400.0,barilla,[],[],8.0,A,4.0,A,True,True,maybe,64.0,2.6,0.3,7.6,0.0,1.9,1.6,0.9,,94.1666666666667,g,"['Condiments', 'Sauces', 'Meal sauces', 'Tomato sauces', 'Cooking Sauces', 'Tomato sauces with basil', 'Food', 'Groceries']","['No gluten', 'Vegetarian', 'No preservatives', 'Made in Italy', 'Triman']"
3182180001996,300.0,pasquier,['Gluten'],"['Eggs', 'Milk', 'Nuts', 'Sesame seeds']",9.0,A,4.0,A,True,True,maybe,384.0,6.2,0.7,62.0,3.4,12.0,14.0,1.1,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Breads', 'Rusks', 'Toasts', 'Wholemeal rusks']","['Source of fibre', 'High fibres', 'Made in France', 'No added sugar', 'Nutriscore', 'Nutriscore Grade A']"
3380380047749,300.0,ekibio,[],[],3.0,A,3.0,A,True,True,yes,385.0,2.85714285714286,0.0,75.7142857142857,2.85714285714286,4.28571428571429,12.8571428571429,0.671428571428571,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Snacks', 'Cereals and potatoes', 'Extruded crispbreads']","['Vegetarian', 'No gluten', 'Organic', 'Crossed Grain Trademark', 'EU Organic', 'Kosher', 'Vegan', 'EU Agriculture', 'FR-BIO-01', 'Green Dot', 'Nutriscore', 'Nutriscore Grade A', 'Organized Kashrut Kosher', 'The Vegan Society', 'AB Agriculture Biologique', 'Triman', 'fr:K']"
3083681148619,320.0,bonduelle,"['Celery', 'Crustaceans', 'Eggs', 'Fish', 'Gluten', 'Milk', 'Mustard']","['Celery', 'Crustaceans', 'Eggs', 'Fish', 'Milk', 'Nuts', 'Soybeans']",24.0,A,4.0,A,True,True,maybe,73.0,4.5,0.3,5.5,4.5,3.0,1.0,0.71,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetable-based foods and beverages', 'Vegetables based foods', 'Vegetables', 'Prepared vegetables', 'Carrots', 'Grated carrots', 'Vegetables - Prepared/Processed (Perishable)', 'fr:Crudites']","['Vegetarian', 'No preservatives', 'Vegan', 'Nutriscore', 'Nutriscore Grade A', 'Triman']"
3257971309114,1.0,mont roucous,[],[],1.0,A,1.0,,True,True,yes,0.0,0.0,0.0,0.0,0.0,,0.0,0.00075,,,l,"['Beverages and beverages preparations', 'Beverages', 'Waters', 'Spring waters', 'Mineral waters', 'Natural mineral waters']",['Triman']
3229820794648,130.0,bjorg,[],['Sesame seeds'],2.0,A,3.0,A,True,True,yes,381.0,4.0,0.5,74.0,0.0,6.2,9.2,0.3,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Puffed cereal cakes', 'Puffed corn cakes']","['No gluten', 'Organic', 'EU Organic', 'Non-EU Agriculture', 'BE-BIO-02', 'Certified B Corporation', 'EU Agriculture', 'EU/non-EU Agriculture', 'FR-BIO-01', 'Made in Belgium', 'Nutriscore', 'Nutriscore Grade B', 'AB Agriculture Biologique']"
6111162000181,,joly,['Fish'],[],3.0,A,3.0,E,,False,no,175.0,1.1,0.7,0.97,0.97,0.0,33.0,0.5,,,,"['Seafood', 'Fishes and their products', 'Canned foods', 'Fishes', 'Fatty fishes', 'Canned fishes', 'Tunas', 'Canned tunas', 'Tunas in oil', 'fr:Thons-a-l-huile-vegetale']",['Organic']
3329770073265,400.0,yoplait,['Milk'],[],1.0,A,1.0,A,True,True,no,57.0,0.5,0.1,3.6,0.0,0.5,9.5,0.15,,0.0,g,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Fromages blancs - petit suisses and skyr', 'Plain fermented dairy desserts', 'Skyrs', 'Plain skyrs']","['Low or no fat', 'Source of proteins', '100% natural', 'French milk', 'Green Dot', 'High proteins', 'No fat', 'Nutriscore', 'Nutriscore Grade A', 'Triman']"
3760049794373,500.0,bien,"['Gluten', 'fr:alcool']","['Eggs', 'Milk', 'Soybeans']",14.0,A,4.0,A,True,True,yes,252.0,5.1,0.5,38.0,1.9,6.9,10.0,0.99,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Breads', 'Sliced breads', 'Packaged breads', 'Wholemeal breads', 'Wholemeal sliced breads']","['Fair trade', 'Organic', 'Certified by Ecocert', 'EU Organic', 'Non-EU Agriculture', 'EU Agriculture', 'EU/non-EU Agriculture', 'FR-BIO-01', 'Made in France', 'No added sugar', 'AB Agriculture Biologique', 'Agri-Éthique France', 'fr:Farine de blé français', 'Triman', 'fr:Agriéthique France', 'fr:Frbio01']"
3760049799408,500.0,la boulangère,['Gluten'],"['Eggs', 'Milk', 'Nuts', 'Sesame seeds', 'Soybeans']",20.0,A,4.0,A,True,True,yes,241.0,3.7,0.4,36.0,3.0,7.8,12.0,1.1,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Frozen foods', 'Cereals and their products', 'Breads', 'Sliced breads', 'Frozen breads', 'Wholemeal breads', 'Wholemeal sliced breads']","['Vegetarian', 'Fair trade', 'Made in France', 'Nutriscore', 'Nutriscore Grade A', 'Nutriscore Grade A - New calculation', 'Agri-Éthique France']"
3068320120256,1.5,evian,[],[],1.0,A,1.0,,True,True,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,,l,"['Beverages and beverages preparations', 'Beverages', 'Waters', 'Spring waters', 'Mineral waters', 'Natural mineral waters']","['Green Dot', 'Triman', 'Fr:evian']"
3760324300015,200.0,happyvore,['Gluten'],"['Gluten', 'Sesame seeds', 'Soybeans']",25.0,A,4.0,B,True,True,maybe,229.0,17.0,2.0,3.8,0.5,6.0,13.0,0.64,,,g,"['Meat alternatives', 'Meat analogues', 'Vegetarian patties', 'Vegan patties']","['Vegetarian', 'Source of fibre', 'Source of proteins', '100% vegetable', 'Certified B Corporation', 'High proteins', 'Made in France', 'Nutriscore', 'Nutriscore Grade A', 'Triman', 'fr:Proteines-de-pois-issues-de-l-ue']"
5411188125808,400.0,alpro,['Soybeans'],['Nuts'],26.0,A,4.0,A,,True,yes,62.0,2.1,0.4,6.0,5.4,1.0,3.7,0.1975,,19.39875,g,"['Plant-based foods and beverages', 'Fermented foods', 'Dairy substitutes', 'Desserts', 'Vegan products', 'Non-dairy desserts', 'Non-dairy fermented foods', 'Non-dairy yogurts', 'Soy milk yogurts', 'Fruit soy yogurts', 'Mixed fruit soy yogurts', 'Tropical fruits soy yogurts']","['Vegetarian', 'No gluten', 'No GMOs', 'No milk', 'Source of proteins', 'Vegan', 'Calcium source', 'Certified B Corporation', 'European Vegetarian Union', 'European Vegetarian Union Vegan', 'High proteins', 'No added sugar', 'Nutriscore', 'Nutriscore Grade A', 'Rich in vegetable protein', 'Rich in vitamin B', 'Rich in vitamin B12', 'Rich in vitamin D', 'Too good to go', 'Vitamin B12 source', 'Without sweeteners', 'Triman']"
4008713713411,800.0,brüggen,['Gluten'],['Gluten'],1.0,A,,B,False,True,yes,367.0,7.0,1.25,59.0,0.75,10.0,14.0,0.02,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Flakes', 'Cereal flakes', 'Rolled flakes', 'Rolled oats']","['Source of fibre', 'High fibres']"
3770016162043,200.0,happyvore,"['Celery', 'Gluten']","['Celery', 'Gluten', 'Mustard', 'Nuts', 'Sesame seeds', 'Soybeans']",26.0,A,4.0,B,True,True,yes,220.0,16.0,1.3,4.8,0.6,6.1,12.0,0.74,0.0,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Meat alternatives', 'Meat analogues', 'Vegetarian sausages']","['Vegetarian', 'No artificial flavors', 'Omega-3', 'Source of fibre', 'Source of proteins', 'Vegan', '100% vegetable', 'Certified B Corporation', 'High in Omega 3', 'High proteins', 'Made in France', 'No artificial colors', 'No artificial colours or flavours', 'No palm oil', 'Nutriscore', 'Nutriscore Grade A', ""fr:Saveurs de l'Année""]"
8076800195057,500.0,barilla,['Gluten'],"['Mustard', 'Soybeans', 'Of-soy-100g-pasta-1-litre-water7g']",1.0,A,1.0,A,True,,maybe,359.0,2.0,0.5,71.0,3.5,3.0,13.0,0.01,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Pastas', 'Cereal pastas', 'Dry pastas', 'Durum wheat pasta', 'Spaghetti', 'Dry durum wheat pasta', 'Durum wheat spaghetti']","['Halal', 'Halal Food Council of Europe', 'Made in Italy', 'hr:Végétarien']"
5025125000037,580.0,jasons,['Gluten'],[],15.0,A,3.0,A,True,True,yes,235.0,2.68984067866749,0.413821642871922,39.9337885371405,0.0,4.7589488930271,10.552451893234,0.812124974136147,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Breads', 'Sliced breads', 'Vegan', 'Vegetarian']","['Vegetarian', 'Vegan']"
5411188118961,0.5,alpro,"['Nuts', 'Soybeans']",['Nuts'],24.0,A,4.0,A,,True,yes,54.0,2.8,0.4,2.3,0.0,1.1,3.9,0.25,,,kg,"['Plant-based foods and beverages', 'Fermented foods', 'Dairy substitutes', 'Desserts', 'Vegan products', 'Non-dairy desserts', 'Non-dairy fermented foods', 'Non-dairy yogurts', 'Soy milk yogurts', 'Plain soy yogurts']","['Vegetarian', 'No gluten', 'Vegan', 'Certified B Corporation', 'European Vegetarian Union', 'European Vegetarian Union Vegan', 'Green Dot', 'Nutriscore', 'Nutriscore Grade A']"
3083681093926,375.0,cassegrain,[],[],16.0,A,3.0,B,True,True,yes,83.0,5.2,0.6,6.7,5.6,2.2,1.2,0.76,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetable-based foods and beverages', 'Canned foods', 'Meals', 'Vegetables based foods', 'Vegetables', 'Prepared vegetables', 'Canned meals', 'Plant-based meals', 'Prepared eggplants', 'Aubergines', 'Riste with eggplant and tomatoes and onions', 'fr:Aubergines à la provençale', 'Vegetables - Prepared/Processed (Shelf Stable)']","['No gluten', 'Vegetarian', 'No preservatives', 'Vegan', 'No additives', 'No lactose', 'Nutriscore', 'Nutriscore Grade A', 'Triman']"
3770016162098,200.0,happyvore,['Celery'],"['Celery', 'Gluten', 'Mustard', 'Nuts', 'Sesame seeds', 'Soybeans']",29.0,A,4.0,B,True,True,yes,213.0,16.0,1.3,3.2,0.25,5.8,12.0,0.7475,,,g,"['Meat alternatives', 'Meat analogues', 'Vegetarian sausages', 'Vegan sausages', 'fr:Chips végétarienne']","['Vegetarian', 'No artificial flavors', 'Omega-3', 'Source of proteins', 'Vegan', '100% vegetable', 'Certified B Corporation', 'High in Omega 3', 'High proteins', 'Made in France', 'No artificial colors', 'No artificial colours or flavours', 'No palm oil', 'Nutriscore', 'Nutriscore Grade A', ""fr:Saveurs de l'Année"", 'Triman']"
6111162001218,125.0,joly,['Fish'],[],3.0,A,3.0,,,False,no,180.0,8.5,1.5,0.6,0.6,,30.1,0.5,,,g,"['Seafood', 'Fishes and their products', 'Fishes', 'Fatty fishes', 'Fish fillets', 'Mackerels', 'Mackerel fillets', 'Mackerel fillets in oil']",[]
8480000168832,500.0,hacendado,['Peanuts'],[],1.0,A,1.0,D,True,True,yes,606.0,46.6666666666667,6.66666666666667,12.0,5.33333333333333,8.0,30.0,0.0,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Legumes and their products', 'Spreads', 'Nuts and their products', 'Plant-based spreads', 'Oilseed purees', 'Legume butters', 'Nut butters', 'Peanut butters']","['No gluten', 'Do not freeze', 'Green Dot', 'es:Recicla amarillo', 'es:Recicla verde']"
3168930003632,800.0,quaker,['Gluten'],['Gluten'],1.0,A,,A,False,True,yes,375.0,8.0,1.5,60.0,1.1,9.0,11.0,0.01,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Flakes', 'Cereal flakes', 'Rolled flakes', 'Rolled oats']","['No preservatives', 'Source of fibre', '100% natural', 'Green Dot', 'High fibres', 'Lowers cholesterol', 'No added sugar', 'Nutriscore', 'Nutriscore Grade A', 'Triman']"
6111035001024,33.0,ولماس ماء معدني غازي طبيعي,[],[],1.0,A,1.0,,True,True,yes,,,,,,,,0.0785,,,cl,"['Beverages', 'Carbonated drinks', 'Waters', 'Spring waters', 'Mineral waters', 'Carbonated waters', 'Carbonated mineral waters']",[]
3229820116716,750.0,bjorg,"['Gluten', 'Nuts']","['Milk', 'Nuts', 'Sesame seeds', 'Soybeans', 'Sulphur dioxide and sulphites']",18.0,A,3.0,A,True,True,yes,358.0,6.0,2.5,60.0,10.0,10.0,11.0,0.02,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Cereals with fruits', 'Mueslis', 'Bircher-style mueslis', 'Mueslis with fruits', 'Bircher-style mueslis with fruits']","['Organic', 'EU Organic', 'Non-EU Agriculture', 'Certified B Corporation', 'DE-ÖKO-001', 'EU Agriculture', 'EU/non-EU Agriculture', 'FR-BIO-01', 'Made in Germany', 'Nutriscore', 'Nutriscore Grade A', 'AB Agriculture Biologique', 'Triman']"
3229820796857,900.0,bjorg,"['Gluten', 'fr:avoine']","['Milk', 'Nuts', 'Sesame seeds', 'Soybeans', 'Sulphur dioxide and sulphites']",1.0,A,1.0,A,True,True,yes,363.0,8.0,1.0,69.1666666666667,0.0,11.0,10.8333333333333,0.0833333333333333,0.0,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Flakes', 'Cereal flakes', 'Rolled flakes', 'Rolled oats']","['Organic', 'Certified by Ecocert', 'EU Organic', 'Certified B Corporation', 'DE-ÖKO-001', 'EU Agriculture', 'Made in Germany', 'Planet-Score', 'AB Agriculture Biologique', 'Triman', 'fr:Planet-score-a']"
7613287514325,475.0,nestlé,['Gluten'],"['Milk', 'Nuts']",22.0,A,4.0,C,True,True,yes,368.0,1.5,0.6,74.7,0.0,8.5,9.8,0.56,0.0,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Flakes', 'Cereal flakes', 'Extruded cereals', 'Extruded flakes', 'Breakfast cereals rich in fibre', 'Mixed cereal flakes']","['Vegetarian', 'No artificial flavors', 'Source of fibre', 'Made in France', 'No colorings', 'Nutriscore', 'Nutriscore Grade A', 'fr:Blé français', 'Triman']"
3608580157885,320.0,andros,['Peanuts'],['Nuts'],1.0,A,1.0,C,True,True,yes,628.0,48.0,6.3,15.0,6.1,9.6,27.0,0.01,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Legumes and their products', 'Spreads', 'Nuts and their products', 'Plant-based spreads', 'Oilseed purees', 'Legume butters', 'Nut butters', 'Peanut butters']",['Triman']
6111162001201,380.0,delicia,[],[],1.0,A,,C,False,True,yes,91.0,0.09,0.0,18.35,0.0,0.0,4.13,0.0,0.0,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetables based foods', 'Tomatoes and their products', 'Tomato pastes']",[]
8076809529433,500.0,barilla,['Gluten'],"['Soybeans', 'Moutarde']",2.0,A,1.0,A,True,True,yes,347.0,2.5,0.5,64.0,3.5,8.0,13.0,0.01,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Pastas', 'Cereal pastas', 'Dry pastas', 'Durum wheat pasta', 'Dried wholemeal pasta', 'Spaghetti', 'Whole durum wheat pasta', 'Durum wheat penne', 'Durum wheat spaghetti', 'Penne', 'Penne rigate']",['Végétarien']
6111032010135,105.0,danone,"['Gluten', 'Milk']","['Gluten', 'Nuts']",14.0,A,4.0,B,True,False,no,48.0,0.2,0.0,8.23,0.0,,3.4,0.0,,0.0,,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Fermented dairy desserts with fruits', 'Yogurts', 'Fruit yogurts']",['No aspartame']
6111021090049,370.0,aicha,[],['Nuts'],2.0,A,3.0,C,True,True,yes,31.0,0.108108108108108,0.0,6.40540540540541,2.43243243243243,0.810810810810811,1.24324324324324,0.27027027027027,0.0,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetables based foods', 'Vegetables', 'Tomatoes and their products', 'Tomatoes', 'Tomato pastes']",[]
3229820794556,375.0,bjorg,"['Gluten', 'Soybeans', 'fr:avoine']","['Milk', 'Nuts', 'Sesame seeds']",14.0,A,3.0,A,True,True,yes,382.0,12.0,1.9,41.0,11.0,13.0,21.0,0.03,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Cereals with fruits', 'Mueslis', 'Mueslis with fruits']","['Organic', 'Certified by Ecocert', 'EU Organic', 'Non-EU Agriculture', 'Source of proteins', 'Certified B Corporation', 'DE-ÖKO-001', 'EU Agriculture', 'EU/non-EU Agriculture', 'FR-BIO-01', 'High proteins', 'Made in Germany', 'No added sugar', 'Planet-Score', 'AB Agriculture Biologique']"
3033490004521,0.5,danone,['Milk'],[],4.0,A,1.0,A,False,True,no,46.0,1.0,0.6,5.3,5.3,0.0,4.0,0.15,,0.0,kg,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Yogurts', 'Plain fermented dairy desserts', 'Plain yogurts']","['French milk', 'Made in France', 'Nutriscore', 'Nutriscore Grade A', 'Triman']"
6111252422008,,,[],[],3.0,A,,,False,True,yes,,,,,,,,0.0,,,,"['Beverages and beverages preparations', 'Beverages', 'Waters', 'Spring waters']",[]
6111273590021,1.5,acyl,[],[],3.0,A,,,False,True,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,,0.0,l,"['Beverages and beverages preparations', 'Beverages', 'Waters', 'Spring waters', 'Mineral waters', 'Natural mineral waters', 'Non-carbonated natural mineral waters']",[]
7613035694989,200.0,nestlé,"['Celery', 'Eggs', 'Gluten', 'Soybeans']","['Celery', 'Mustard', 'Sesame seeds']",23.0,A,3.0,,True,True,no,227.0,14.4,1.0,5.2,3.3,5.9,16.2,1.0,,33.3,g,"['Meals', 'Fresh foods', 'Meat alternatives', 'Meat analogues', 'Fresh meals', 'Meat analogues from soy or wheat proteins', 'Vegetarian balls', 'Balls from soy and or wheat proteins']","['Vegetarian', 'No GMOs', 'Source of fibre', 'Source of proteins', 'European Vegetarian Union', 'European Vegetarian Union Vegetarian', 'High proteins', 'No additives', 'Nutriscore', 'Nutriscore Grade A', 'Triman']"
6111251420272,5.0,ain ifrane,[],[],1.0,A,1.0,,True,True,yes,0.0,,,,,,,0.00762,,,l,"['Beverages', 'Waters', 'Spring waters', 'Mineral waters', 'Non-alcoholic beverages', 'Natural mineral waters']",[]
3254380008430,1500.0,cristaline,[],[],1.0,A,1.0,,True,True,yes,,,,,,,,,,,ml,"['Beverages and beverages preparations', 'Beverages', 'Carbonated drinks', 'Waters', 'Spring waters', 'Carbonated waters', 'Mineral waters', 'Non-alcoholic beverages', 'Unsweetened beverages', 'Carbonated mineral waters']","['Low or no Sodium', 'Low Sodium']"
3229820797946,750.0,bjorg,['Gluten'],"['Milk', 'Nuts', 'Sesame seeds', 'Soybeans']",22.0,A,3.0,A,True,True,yes,352.0,5.8,0.9,59.0,14.0,10.0,11.0,0.03,0.0,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Cereals with fruits', 'Mueslis', 'Mueslis with fruits']","['Organic', 'EU Organic', 'Non-EU Agriculture', 'DE-ÖKO-001', 'EU Agriculture', 'EU/non-EU Agriculture', 'Made in Germany', 'No added sugar', 'AB Agriculture Biologique']"
